//粤联频道数据收集自网络上的分享260215开通IPV6
新闻HU27,#genre#
笑声传奇,http://php.404003.xyz/live/yylunbo.php?id=1382736880$php
神探狄仁杰2,http://php.404003.xyz/live/yylunbo.php?id=1382828767$php
双月之城-国漫,http://php.404003.xyz/live/yylunbo.php?id=1382736907$php
天道,http://php.404003.xyz/live/yylunbo.php?id=1382735574$php
少年包青天第三部,http://php.404003.xyz/live/yylunbo.php?id=1382736814$php
父母爱情,http://php.404003.xyz/live/yylunbo.php?id=1382746276$php#http://php.404003.xyz/live/yylunbo.php?id=1354926650$php
法证先锋,http://php.404003.xyz/live/yylunbo.php?id=1354930939$php
宝莲灯前传,http://php.404003.xyz/live/yylunbo.php?id=1354931631$php
都挺好-电视剧,http://php.404003.xyz/live/yylunbo.php?id=1382736892$php
恋歌,http://php.404003.xyz/live/yylunbo.php?id=1382851594$php
三国演义,http://php.404003.xyz/live/yylunbo.php?id=32788000$php
神探狄仁杰1,http://php.404003.xyz/live/yylunbo.php?id=1354930934$php
我的体育老师,http://php.404003.xyz/live/yylunbo.php?id=1382745169$php
神探狄仁杰2,http://php.404003.xyz/live/yylunbo.php?id=1382851146$php
情满四合院,http://php.404003.xyz/live/yylunbo.php?id=1382736848$php#http://php.404003.xyz/live/yylunbo.php?id=1382736888$php
炊事班的故事III,http://php.404003.xyz/live/yylunbo.php?id=1382736716$php
颜值永远在线,http://php.404003.xyz/live/yylunbo.php?id=1382851582$php
风筝,http://php.404003.xyz/live/yylunbo.php?id=1382828770$php
速度与激情系列！-精彩大片,http://php.404003.xyz/live/yylunbo.php?id=1382736911$php
炊事班的故事,http://php.404003.xyz/live/yylunbo.php?id=1382749901$php
绝版鬼片电影,http://php.404003.xyz/live/yylunbo.php?id=1382743247$php
三国演义94年经典版,http://php.404003.xyz/live/yylunbo.php?id=1354936241$php
我的前半生,http://php.404003.xyz/live/yylunbo.php?id=1382735564$php
张国荣与周润发的兄弟情,http://php.404003.xyz/live/yylunbo.php?id=1354930961$php
康熙王朝,http://php.404003.xyz/live/yylunbo.php?id=1382736818$php
笑傲江湖,http://php.404003.xyz/live/yylunbo.php?id=1354930909$php
【杉杉来了】赵丽颖,http://php.404003.xyz/live/yylunbo.php?id=23458682$php
大话西游至尊宝,http://php.404003.xyz/live/yylunbo.php?id=1382736910$php
经典电影,http://php.404003.xyz/live/yylunbo.php?id=1450556636$php
【破案 悬疑 港剧】,http://php.404003.xyz/live/yylunbo.php?id=1382800083$php
《石敢当》六耳猕猴,http://php.404003.xyz/live/yylunbo.php?id=1394156613$php
鬼经典老片,http://php.404003.xyz/live/yylunbo.php?id=1463783198$php
《仙侠》开局无敌了,http://php.404003.xyz/live/yylunbo.php?id=29600150$php
【战狼3吴京】首播,http://php.404003.xyz/live/yylunbo.php?id=1456668939$php
盗暮惊悚妖魔,http://php.404003.xyz/live/yylunbo.php?id=1382765507$php
欧美经典惊悚灾难,http://php.404003.xyz/live/yylunbo.php?id=1382656234$php
寻秦记-穿越剧经典,http://php.404003.xyz/live/yylunbo.php?id=1382749900$php
破案港剧,http://php.404003.xyz/live/yylunbo.php?id=1350670730$php
2024盗幕鬼怪,http://php.404003.xyz/live/yylunbo.php?id=1355171231$php
震撼！国内功夫大片,http://php.404003.xyz/live/yylunbo.php?id=1382736902$php
【且试.护心】 ~,http://php.404003.xyz/live/yylunbo.php?id=29067083$php
僵尸女鬼电影,http://php.404003.xyz/live/yylunbo.php?id=1457229809$php
法海又来抓妖了,http://php.404003.xyz/live/yylunbo.php?id=1356326727$php
24h 我爱我家 纯音频,http://php.404003.xyz/live/yylunbo.php?id=1356212303$php
狄仁杰等你哦,http://php.404003.xyz/live/yylunbo.php?id=1457579747$php
鬼片恐怖私人影院,http://php.404003.xyz/live/yylunbo.php?id=1354952229$php
【聚星】娜娜,http://php.404003.xyz/live/yylunbo.php?id=1382851479$php
林正英经典,http://php.404003.xyz/live/yylunbo.php?id=1353312849$php
《一剑开天门》,http://php.404003.xyz/live/yylunbo.php?id=34313906$php
精彩动漫斗罗斗破,http://php.404003.xyz/live/yylunbo.php?id=76101626$php
【动漫】斗罗斗破超清全屏,http://php.404003.xyz/live/yylunbo.php?id=1382689904$php
布丁-玄幻电影正在直播,http://php.404003.xyz/live/yylunbo.php?id=1455460998$php
武林外传,http://php.404003.xyz/live/yylunbo.php?id=1353852605$php
三国演义 超,http://php.404003.xyz/live/yylunbo.php?id=1508901692$php
全职高手,http://php.404003.xyz/live/yylunbo.php?id=26870427$php
薛元帅传奇,http://php.404003.xyz/live/yylunbo.php?id=31313785$php
24H地下交通站全,http://php.404003.xyz/live/yylunbo.php?id=37880083$php
【周星驰】搞笑电影,http://php.404003.xyz/live/yylunbo.php?id=38670875$php
影视剧场,http://php.404003.xyz/live/yylunbo.php?id=1355260855$php
【电影】超然巨作,http://php.404003.xyz/live/yylunbo.php?id=26623173$php
天龙八部黄日华,http://php.404003.xyz/live/yylunbo.php?id=1461037999$php
斗罗斗破,http://php.404003.xyz/live/yylunbo.php?id=1354768831$php
新主播求照顾,http://php.404003.xyz/live/yylunbo.php?id=1382690406$php
【陪你看】金刚葫芦娃,http://php.404003.xyz/live/yylunbo.php?id=1353323999$php
精彩玄幻电影,http://php.404003.xyz/live/yylunbo.php?id=1382688400$php
雪中悍刀行,http://php.404003.xyz/live/yylunbo.php?id=1460836818$php
动漫,http://php.404003.xyz/live/yylunbo.php?id=1382747970$php
小宝 天龙 神雕金庸,http://php.404003.xyz/live/yylunbo.php?id=1356043609$php
【林正英】僵尸 鬼片,http://php.404003.xyz/live/yylunbo.php?id=30668277$php
少年包青天三,http://php.404003.xyz/live/yylunbo.php?id=61318527$php
火炬手,http://php.404003.xyz/live/yylunbo.php?id=1382851618$php
公主陪看老酒馆,http://php.404003.xyz/live/yylunbo.php?id=1356254650$php
军旅剧（回忆经典）,http://php.404003.xyz/live/yylunbo.php?id=1356306672$php
动漫,http://php.404003.xyz/live/yylunbo.php?id=26664495$php
放羊的星星,http://php.404003.xyz/live/yylunbo.php?id=1355260662$php
Ｔ.Ｓ.Ｌ.-东门仔,http://php.404003.xyz/live/yylunbo.php?id=1382861117$php
神探狄仁杰1—5部全集,http://php.404003.xyz/live/yylunbo.php?id=1382705592$php
奇领 铁山靠【Y 正在直播,http://php.404003.xyz/live/yylunbo.php?id=41584371$php
抗日奇侠,http://php.404003.xyz/live/yylunbo.php?id=22089862$php
斗破苍穹斗罗大玄幻修仙剧,http://php.404003.xyz/live/yylunbo.php?id=1356051105$php
24小时循环播电视剧,http://php.404003.xyz/live/yylunbo.php?id=53320802$php
【新三国】日版,http://php.404003.xyz/live/yylunbo.php?id=1382851457$php
枕上书正在直播,http://php.404003.xyz/live/yylunbo.php?id=1351844200$php
超精彩！系列动作电影,http://php.404003.xyz/live/yylunbo.php?id=1382745096$php
二号交通站,http://php.404003.xyz/live/yylunbo.php?id=1382735582$php
雪儿 正在直播,http://php.404003.xyz/live/yylunbo.php?id=1354143938$php
动作大片-热血开打,http://php.404003.xyz/live/yylunbo.php?id=1354936168$php
士兵突击,http://php.404003.xyz/live/yylunbo.php?id=1382851600$php
国内喜剧,http://php.404003.xyz/live/yylunbo.php?id=1382736862$php
院线动作大片,http://php.404003.xyz/live/yylunbo.php?id=1382736900$php
宰相刘罗锅,http://php.404003.xyz/live/yylunbo.php?id=1382745191$php
燃爆动作片,http://php.404003.xyz/live/yylunbo.php?id=1382736801$php
萌萌爱追剧,http://php.404003.xyz/live/yylunbo.php?id=1382745093$php
木乃伊全集,http://php.404003.xyz/live/yylunbo.php?id=1354889024$php
今夜欢乐颂,http://php.404003.xyz/live/yylunbo.php?id=1382735572$php
雪中悍刀行,http://php.404003.xyz/live/yylunbo.php?id=59719179$php
魔幻手机,http://php.404003.xyz/live/yylunbo.php?id=1382735544$php
热血战争巨作,http://php.404003.xyz/live/yylunbo.php?id=1382745087$php
夏洛特烦恼-国内电影-喜剧,http://php.404003.xyz/live/yylunbo.php?id=1354936201$php
熊出没之探险日记S1-国漫,http://php.404003.xyz/live/yylunbo.php?id=1354930977$php
你是最美的风景,http://php.404003.xyz/live/yylunbo.php?id=1382851599$php
教画画了。,http://php.404003.xyz/live/yylunbo.php?id=25696285$php
读心神探,http://php.404003.xyz/live/yylunbo.php?id=1382736875$php
高分科幻动作片,http://php.404003.xyz/live/yylunbo.php?id=1382749948$php
人生必看的科幻片,http://php.404003.xyz/live/yylunbo.php?id=1382745114$php
毅哥说车,http://php.404003.xyz/live/yylunbo.php?id=1339366360$php
伪装者,http://php.404003.xyz/live/yylunbo.php?id=1354936244$php
欢天喜地七仙女,http://php.404003.xyz/live/yylunbo.php?id=1382735553$php
军旅电视剧,http://php.404003.xyz/live/yylunbo.php?id=1352575322$php
欢乐颂,http://php.404003.xyz/live/yylunbo.php?id=1382851577$php
小欢喜,http://php.404003.xyz/live/yylunbo.php?id=1382737888$php
纯纯纯儿,http://php.404003.xyz/live/yylunbo.php?id=1382851589$php
生逢灿烂的日子,http://php.404003.xyz/live/yylunbo.php?id=1382745085$php
热血动作电影,http://php.404003.xyz/live/yylunbo.php?id=1382736804$php
时光的海,http://php.404003.xyz/live/yylunbo.php?id=1382851579$php
我爱我家,http://php.404003.xyz/live/yylunbo.php?id=1382735557$php
黑冰,http://php.404003.xyz/live/yylunbo.php?id=1354932427$php
传奇英雄,http://php.404003.xyz/live/yylunbo.php?id=1382735578$php
新水浒传,http://php.404003.xyz/live/yylunbo.php?id=1353215589$php
最美的青春,http://php.404003.xyz/live/yylunbo.php?id=1382851530$php
中国味道 第4季-美食纪录片,http://php.404003.xyz/live/yylunbo.php?id=1382736845$php
【盜暮笔记】24h,http://php.404003.xyz/live/yylunbo.php?id=1356373644$php
新世界,http://php.404003.xyz/live/yylunbo.php?id=1382736850$php
福贵,http://php.404003.xyz/live/yylunbo.php?id=1354926537$php
金婚,http://php.404003.xyz/live/yylunbo.php?id=1382828768$php
纪晓岚,http://php.404003.xyz/live/yylunbo.php?id=1382781415$php
【新三国】,http://php.404003.xyz/live/yylunbo.php?id=1382851415$php
神雕侠侣,http://php.404003.xyz/live/yylunbo.php?id=1460913377$php
霹雳火,http://php.404003.xyz/live/yylunbo.php?id=1356326459$php
妖神记之黑狱篇,http://php.404003.xyz/live/yylunbo.php?id=1382745173$php
体验另一种生活！,http://php.404003.xyz/live/yylunbo.php?id=1354936229$php
喜剧闹翻天,http://php.404003.xyz/live/yylunbo.php?id=1382735548$php
易中天品三国完整版,http://php.404003.xyz/live/yylunbo.php?id=1461244449$php
战狼7吴京退役,http://php.404003.xyz/live/yylunbo.php?id=1382773714$php
国内玄幻电影-林正英,http://php.404003.xyz/live/yylunbo.php?id=1354932444$php
欢乐颂,http://php.404003.xyz/live/yylunbo.php?id=1382735624$php
盗暮 老九门,http://php.404003.xyz/live/yylunbo.php?id=1382763739$php
牛大叔提干,http://php.404003.xyz/live/yylunbo.php?id=1382851615$php
神探包青天,http://php.404003.xyz/live/yylunbo.php?id=1457622044$php
【科幻】超炫特效,http://php.404003.xyz/live/yylunbo.php?id=37988782$php
《武林外传》武侠,http://php.404003.xyz/live/yylunbo.php?id=1394000563$php
【天龙八部】蓝光超清,http://php.404003.xyz/live/yylunbo.php?id=28996058$php
倚天屠龙记,http://php.404003.xyz/live/yylunbo.php?id=1356043643$php
案发现场全集,http://php.404003.xyz/live/yylunbo.php?id=1354775242$php
【电视剧】士兵突击,http://php.404003.xyz/live/yylunbo.php?id=96731358$php
探案！探案！,http://php.404003.xyz/live/yylunbo.php?id=1382829413$php
动漫,http://php.404003.xyz/live/yylunbo.php?id=23993334$php
花千骨,http://php.404003.xyz/live/yylunbo.php?id=1508456184$php
暖暖1999,http://php.404003.xyz/live/yylunbo.php?id=1382851591$php
非诚勿扰,http://php.404003.xyz/live/yylunbo.php?id=1382735583$php
西游记张卫健版,http://php.404003.xyz/live/yylunbo.php?id=1354936155$php
经典动作电影,http://php.404003.xyz/live/yylunbo.php?id=1370293254$php
欢乐集结号,http://php.404003.xyz/live/yylunbo.php?id=1354931582$php
野山鹰-影视剧,http://php.404003.xyz/live/yylunbo.php?id=1354932395$php
国产大片电影,http://php.404003.xyz/live/yylunbo.php?id=1354926655$php
热血抗日电影,http://php.404003.xyz/live/yylunbo.php?id=1382749907$php
大进军全集：红色系列电影,http://php.404003.xyz/live/yylunbo.php?id=1382745083$php
爆笑小品,http://php.404003.xyz/live/yylunbo.php?id=1354931503$php
金星脱口秀：我敢说你敢听吗,http://php.404003.xyz/live/yylunbo.php?id=1382735552$php
经典抗日电影,http://php.404003.xyz/live/yylunbo.php?id=1354936141$php
动物世界,http://php.404003.xyz/live/yylunbo.php?id=1382749889$php
天下第一,http://php.404003.xyz/live/yylunbo.php?id=1382736838$php
魔幻手机,http://php.404003.xyz/live/yylunbo.php?id=1382851541$php
国内科幻,http://php.404003.xyz/live/yylunbo.php?id=1354936170$php
法证先锋Ⅱ,http://php.404003.xyz/live/yylunbo.php?id=1354888736$php
欢乐集结号,http://php.404003.xyz/live/yylunbo.php?id=1382735550$php
仙剑奇侠传-神仙姐姐驾到,http://php.404003.xyz/live/yylunbo.php?id=1382749903$php
黑衣人1、2—动作喜剧大片,http://php.404003.xyz/live/yylunbo.php?id=1354930936$php
深夜惊悚大片,http://php.404003.xyz/live/yylunbo.php?id=1382745110$php
活力满满,http://php.404003.xyz/live/yylunbo.php?id=1382851585$php
超燃科幻大片：明日边缘,http://php.404003.xyz/live/yylunbo.php?id=1382736835$php
晨晨的影视小窝,http://php.404003.xyz/live/yylunbo.php?id=1382851576$php
超英集结,http://php.404003.xyz/live/yylunbo.php?id=1382745091$php
国内经典动作电影,http://php.404003.xyz/live/yylunbo.php?id=1382851522$php
深海利剑,http://php.404003.xyz/live/yylunbo.php?id=1382736906$php
小敏,http://php.404003.xyz/live/yylunbo.php?id=1382736890$php
红楼梦1987经典版,http://php.404003.xyz/live/yylunbo.php?id=1382745084$php
本山快乐营,http://php.404003.xyz/live/yylunbo.php?id=1354933529$php
国内战争电影,http://php.404003.xyz/live/yylunbo.php?id=1382736865$php
欢乐一起看,http://php.404003.xyz/live/yylunbo.php?id=1354930926$php
Blingbling,http://php.404003.xyz/live/yylunbo.php?id=1382851598$php
三国演义【1994】,http://php.404003.xyz/live/yylunbo.php?id=1354930932$php
非诚勿扰,http://php.404003.xyz/live/yylunbo.php?id=1382745106$php
国内科幻片来袭,http://php.404003.xyz/live/yylunbo.php?id=1354930821$php
动物世界-领略原始野性,http://php.404003.xyz/live/yylunbo.php?id=1382743138$php
亲爱的热爱的,http://php.404003.xyz/live/yylunbo.php?id=1354932433$php
国外黑色喜剧：冷幽默小剧场,http://php.404003.xyz/live/yylunbo.php?id=1382745175$php
国外科幻,http://php.404003.xyz/live/yylunbo.php?id=1382736800$php
特种兵归来-国产电影,http://php.404003.xyz/live/yylunbo.php?id=1382735581$php
笑傲帮,http://php.404003.xyz/live/yylunbo.php?id=1382735555$php
高分动作大片-热血出击,http://php.404003.xyz/live/yylunbo.php?id=1382736909$php
丛林敢死队-国内电影,http://php.404003.xyz/live/yylunbo.php?id=1354936214$php
少年包青天第三部,http://php.404003.xyz/live/yylunbo.php?id=1382851540$php
欢乐集结号2,http://php.404003.xyz/live/yylunbo.php?id=1354930919$php
法证先锋2,http://php.404003.xyz/live/yylunbo.php?id=1382736870$php
了不起的萝莉小玲,http://php.404003.xyz/live/yylunbo.php?id=1382736799$php
国产喜剧,http://php.404003.xyz/live/yylunbo.php?id=1382735584$php
漫威超级英雄系列,http://php.404003.xyz/live/yylunbo.php?id=1354932402$php
许多多,http://php.404003.xyz/live/yylunbo.php?id=1382851583$php
以家人之名,http://php.404003.xyz/live/yylunbo.php?id=1382736908$php
施公奇案1-欧阳震华,http://php.404003.xyz/live/yylunbo.php?id=1382749918$php
大明王朝,http://php.404003.xyz/live/yylunbo.php?id=1382736879$php
加勒比海盗系列,http://php.404003.xyz/live/yylunbo.php?id=1382749914$php
聊斋志异S1,http://php.404003.xyz/live/yylunbo.php?id=1382736975$php
中国第一神探-狄仁杰,http://php.404003.xyz/live/yylunbo.php?id=1354932438$php
�潘磕惺康谝患�-国产喜剧,http://php.404003.xyz/live/yylunbo.php?id=1382741637$php
小鬼当家-童年回忆,http://php.404003.xyz/live/yylunbo.php?id=1382745104$php
穿越时空的爱恋,http://php.404003.xyz/live/yylunbo.php?id=1382735567$php
国外高分大片,http://php.404003.xyz/live/yylunbo.php?id=1382736867$php
心中的白月光,http://php.404003.xyz/live/yylunbo.php?id=1382851580$php
吐槽大会 第1季,http://php.404003.xyz/live/yylunbo.php?id=1354936210$php
美国队长史蒂夫,http://php.404003.xyz/live/yylunbo.php?id=1382736813$php
机械战警1-3,http://php.404003.xyz/live/yylunbo.php?id=1382736854$php
法证先锋Ⅲ,http://php.404003.xyz/live/yylunbo.php?id=1382736802$php
洪大哥系列,http://php.404003.xyz/live/yylunbo.php?id=1354888743$php
吐槽大会 第2季,http://php.404003.xyz/live/yylunbo.php?id=1354936145$php
易中天品三国,http://php.404003.xyz/live/yylunbo.php?id=1354931498$php
叛逆者,http://php.404003.xyz/live/yylunbo.php?id=1382736868$php
X战警系列电影,http://php.404003.xyz/live/yylunbo.php?id=1382736893$php
探秘中华美食,http://php.404003.xyz/live/yylunbo.php?id=1354930954$php
平凡岁月,http://php.404003.xyz/live/yylunbo.php?id=1382745117$php
大唐双龙传,http://php.404003.xyz/live/yylunbo.php?id=1354930979$php
大汉贤后卫子夫,http://php.404003.xyz/live/yylunbo.php?id=1382735569$php
哈利波特全集,http://php.404003.xyz/live/yylunbo.php?id=1382745105$php
舌尖上的中国第2季,http://php.404003.xyz/live/yylunbo.php?id=1354930943$php
鹿鼎记-陈小春版,http://php.404003.xyz/live/yylunbo.php?id=1382736920$php
野性欧洲,http://php.404003.xyz/live/yylunbo.php?id=1354926622$php
经典大片合集,http://php.404003.xyz/live/yylunbo.php?id=1382749895$php
香港动作大片,http://php.404003.xyz/live/yylunbo.php?id=1382736816$php
心理追凶-港剧,http://php.404003.xyz/live/yylunbo.php?id=1354936207$php
田园生活,http://php.404003.xyz/live/yylunbo.php?id=1382736898$php
漫画解说,http://php.404003.xyz/live/yylunbo.php?id=1382735568$php
飓风营救,http://php.404003.xyz/live/yylunbo.php?id=1382735547$php
河山,http://php.404003.xyz/live/yylunbo.php?id=1382749952$php
蜥蜴世界,http://php.404003.xyz/live/yylunbo.php?id=1382735545$php
神厨小福贵,http://php.404003.xyz/live/yylunbo.php?id=1382736860$php
白夜追凶第一季,http://php.404003.xyz/live/yylunbo.php?id=1354932359$php
非诚勿扰,http://php.404003.xyz/live/yylunbo.php?id=1382745100$php
开心小泡芙,http://php.404003.xyz/live/yylunbo.php?id=1382851578$php
精彩动作电影,http://php.404003.xyz/live/yylunbo.php?id=1382736823$php
忠烈杨家将,http://php.404003.xyz/live/yylunbo.php?id=1382749909$php
